interval_id,recording_id,subject,session,json_path,mosaic_path,action_id,raw_type,label,is_main11,is_noncanonical3,frame_start,frame_end,frame_mid,interval_len_frames,frame_mid_valid,video_ok,video_width,video_height,video_fps,video_frames,video_duration_sec,fold,split,protocol_a_use,protocol_b_known,protocol_b_noncanonical_unknown
337,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,11979,12013,11996,35,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
338,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,14029,14097,14063,69,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
339,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,14284,14314,14299,31,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
340,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,14661,14738,14699,78,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
341,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,14824,14943,14883,120,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
342,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,12,driver_actions/reach_side,reach_side,True,False,15210,15306,15258,97,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
343,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,13,driver_actions/hair_and_makeup,hair_and_makeup,True,False,744,1007,875,264,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
344,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,13,driver_actions/hair_and_makeup,hair_and_makeup,True,False,7179,7560,7369,382,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
345,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,13,driver_actions/hair_and_makeup,hair_and_makeup,True,False,14944,15209,15076,266,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,True,True,False
346,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,14,driver_actions/standstill_or_waiting,standstill_or_waiting,False,True,22,111,66,90,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
347,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,112,156,134,45,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
348,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,8038,8103,8070,66,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
349,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,10811,10869,10840,59,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
350,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,11173,11206,11189,34,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
351,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,12014,12057,12035,44,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
352,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,14315,14346,14330,32,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
353,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,14642,14660,14651,19,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
354,gB_10_s2_2019-03-11T15;15;21+01;00,gB_10,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s2/gB_10_s2_2019-03-11T15;15;21+01;00_rgb_mosaic.avi,15,driver_actions/unclassified,unclassified,False,True,15315,15355,15335,41,True,True,1280,720,29.76,15457,519.388440860215,fold1,val,False,False,True
355,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,5,108,56,104,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
356,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,139,791,465,653,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
357,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,1098,1441,1269,344,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
358,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,1644,1668,1656,25,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
359,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,1729,1894,1811,166,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
360,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,1050,1097,1073,48,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
361,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,1687,1728,1707,42,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
362,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,792,989,890,198,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
363,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,1442,1643,1542,202,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,True,True,False
364,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,109,138,123,30,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,False,False,True
365,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,990,1049,1019,60,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,False,False,True
366,gB_10_s3_2019-03-12T10;40;46+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-12T10;40;46+01;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,1669,1686,1677,18,True,True,1280,720,29.76,1895,63.6760752688172,fold1,val,False,False,True
367,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,14,88,51,75,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
368,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,114,751,432,638,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
369,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,931,1284,1107,354,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
370,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,1482,1838,1660,357,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
371,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,869,930,899,62,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
372,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,1420,1481,1450,62,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
373,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,752,868,810,117,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
374,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,1285,1419,1352,135,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,True,True,False
375,gB_10_s3_2019-03-13T14;22;40+01;00,gB_10,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/10/s3/gB_10_s3_2019-03-13T14;22;40+01;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,89,113,101,25,True,True,1280,720,29.76,1840,61.82795698924731,fold1,val,False,False,True
376,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,81,105,93,25,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
377,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,134,794,464,661,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
378,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,994,1154,1074,161,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
379,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,1323,1575,1449,253,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
380,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2100,2297,2198,198,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
381,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2326,2735,2530,410,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
382,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2772,2777,2774,6,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
383,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2819,2842,2830,24,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
384,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2881,2921,2901,41,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
385,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,2953,2978,2965,26,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
386,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,3022,3053,3037,32,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
387,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,3102,3126,3114,25,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
388,gB_6_s1_2019-03-11T13;55;14+01;00,gB_6,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gB/6/s1/gB_6_s1_2019-03-11T13;55;14+01;00_rgb_mosaic.avi,8,driver_actions/safe_drive,safe_drive,True,False,3157,3320,3238,164,True,True,1280,720,29.76,6748,226.74731182795696,fold1,train,True,True,False
